MANDT,QMNUM,QMART,QMTXT,ARTPR,PRIOK,ERNAM,ERDAT,AENAM,AEDAT,MZEIT,QMDAT,QMNAM,STRMN,STRUR,LTRMN,LTRUR,WAERS,AUFNR,VERID
800,000010001791,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:50:19,29.03.2007,I029152,29.03.2007,07:50:38,00.00.0000,00:00:00,,,
800,000010001792,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:50:39,29.03.2007,I029152,29.03.2007,07:50:57,00.00.0000,00:00:00,,,
800,000010001793,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:50:58,29.03.2007,I029152,29.03.2007,07:51:13,00.00.0000,00:00:00,,,
800,000010001794,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:51:14,29.03.2007,I029152,29.03.2007,07:51:23,00.00.0000,00:00:00,,,
800,000010001795,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:52:29,29.03.2007,I029152,29.03.2007,07:52:45,00.00.0000,00:00:00,,,
800,000010001796,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:52:47,29.03.2007,I029152,29.03.2007,07:53:00,00.00.0000,00:00:00,,,
800,000010001797,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:53:01,29.03.2007,I029152,29.03.2007,07:53:15,00.00.0000,00:00:00,,,
800,000010001798,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:53:16,29.03.2007,I029152,29.03.2007,07:53:39,00.00.0000,00:00:00,,,
800,000010001799,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:53:40,29.03.2007,I029152,29.03.2007,07:54:04,00.00.0000,00:00:00,,,
800,000010001800,M3,Dismantling Notif.,PM,,I029152,29.03.2007,,00.00.0000,07:54:05,29.03.2007,I029152,29.03.2007,07:54:22,00.00.0000,00:00:00,,,
800,000010001807,P2,test,PM,,D037556,18.06.2007,D037556,18.06.2007,16:30:33,18.06.2007,,18.06.2007,16:30:33,00.00.0000,00:00:00,,000000816740,
800,000010001817,ZJ,##########,RJ,3,I025572,27.06.2007,SCHULZET,25.11.2010,16:48:24,27.06.2007,,27.06.2007,16:49:39,04.07.2007,16:49:39,,000000816761,
800,000010001818,ZJ,######,RJ,2,I025572,27.06.2007,I025572,27.06.2007,19:09:22,27.06.2007,,27.06.2007,19:12:21,01.07.2007,19:12:21,,000000816760,
800,000010001819,ZJ,#######,RJ,2,JPRE01,28.06.2007,JPRE01,28.06.2007,11:55:06,28.06.2007,,28.06.2007,11:55:32,02.07.2007,11:55:32,,000000816762,
800,000010001820,ZJ,##############302###,RJ,3,JPRE01,28.06.2007,,00.00.0000,12:17:13,28.06.2007,,28.06.2007,13:56:18,05.07.2007,13:56:18,,,
800,000010001821,ZJ,#########,RJ,1,JPRE01,28.06.2007,,00.00.0000,14:03:35,28.06.2007,,28.06.2007,14:04:51,29.06.2007,14:04:51,,000000816763,
800,000010001822,M2,,PM,,SMURA,28.06.2007,SMURA,05.07.2007,11:37:54,28.06.2007,,28.06.2007,11:37:54,00.00.0000,00:00:00,,000000816784,
800,000010001823,M2,,PM,,SMURA,28.06.2007,SMURA,29.06.2007,11:48:02,28.06.2007,,28.06.2007,11:48:02,00.00.0000,00:00:00,,,
800,000010001824,M2,,PM,,SMURA,28.06.2007,SMURA,29.06.2007,11:48:59,28.06.2007,,28.06.2007,11:48:59,00.00.0000,00:00:00,,,
800,000010001826,M2,,PM,,SMURA,28.06.2007,,00.00.0000,11:51:29,28.06.2007,,28.06.2007,11:51:29,00.00.0000,00:00:00,,,
800,000010001837,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:53:02,29.06.2007,,29.06.2007,15:53:02,00.00.0000,00:00:00,,,
800,000010001838,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:54:35,29.06.2007,,29.06.2007,15:54:35,00.00.0000,00:00:00,,,
800,000010001839,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:55:42,29.06.2007,,29.06.2007,15:55:42,00.00.0000,00:00:00,,,
800,000010001840,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:56:26,29.06.2007,,29.06.2007,15:56:26,00.00.0000,00:00:00,,,
800,000010001841,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:58:15,29.06.2007,,29.06.2007,15:58:15,00.00.0000,00:00:00,,,
800,000010001842,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:59:03,29.06.2007,,29.06.2007,15:59:03,00.00.0000,00:00:00,,,
800,000010001843,M2,,PM,,SMURA,29.06.2007,,00.00.0000,15:59:47,29.06.2007,,29.06.2007,15:59:47,00.00.0000,00:00:00,,,
800,000010001844,M2,,PM,,SMURA,29.06.2007,,00.00.0000,16:00:27,29.06.2007,,29.06.2007,16:00:27,00.00.0000,00:00:00,,,
800,000010001845,M2,,PM,,SMURA,29.06.2007,,00.00.0000,16:01:06,29.06.2007,,29.06.2007,16:01:06,00.00.0000,00:00:00,,,
800,000010001847,M2,,PM,,SMURA,29.06.2007,,00.00.0000,16:03:29,29.06.2007,,29.06.2007,16:03:29,00.00.0000,00:00:00,,,
800,000010001859,M2,,PM,,SMURA,03.07.2007,,00.00.0000,12:23:44,03.07.2007,,03.07.2007,12:23:44,00.00.0000,00:00:00,,,
800,000010001861,M2,,PM,,SMURA,03.07.2007,SMURA,04.07.2007,13:27:58,03.02.2007,,03.07.2007,13:27:58,00.00.0000,00:00:00,,000000816781,
800,000010001863,ZJ,###########,RJ,2,JPRE01,04.07.2007,,00.00.0000,10:22:30,04.07.2007,,04.07.2007,10:24:40,08.07.2007,10:24:40,,,
800,000010001864,ZJ,##########,RJ,1,JPRE01,04.07.2007,,00.00.0000,10:25:40,04.07.2007,,04.07.2007,10:27:51,05.07.2007,10:27:51,,,
800,000010001865,ZJ,################,RJ,2,JPRE01,04.07.2007,,00.00.0000,10:28:41,04.07.2007,,04.07.2007,10:31:21,08.07.2007,10:31:21,,,
800,000010001866,ZJ,########,RJ,1,JPRE01,04.07.2007,,00.00.0000,10:32:02,04.07.2007,,04.07.2007,10:35:49,05.07.2007,10:35:49,,,
800,000010001867,ZJ,######,RJ,1,JPRE01,04.07.2007,,00.00.0000,10:37:12,04.07.2007,,04.07.2007,10:39:54,05.07.2007,10:39:54,,,
800,000010001868,ZJ,##########,RJ,3,JPRE01,04.07.2007,,00.00.0000,11:22:55,04.07.2007,,04.07.2007,11:24:45,11.07.2007,11:24:45,,,
800,000010001869,ZJ,########,RJ,2,JPRE01,04.07.2007,,00.00.0000,11:25:22,04.07.2007,,04.07.2007,11:27:24,08.07.2007,11:27:24,,,
800,000010001870,ZJ,##########,RJ,3,JPRE01,04.07.2007,,00.00.0000,11:33:26,04.07.2007,,04.07.2007,11:35:17,11.07.2007,11:35:17,,,
800,000010001871,ZJ,#########,RJ,2,JPRE01,04.07.2007,,00.00.0000,11:36:56,04.07.2007,,04.07.2007,11:38:04,08.07.2007,11:38:04,,,
800,000010001872,ZJ,########,RJ,3,JPRE01,04.07.2007,,00.00.0000,11:41:04,04.07.2007,,04.07.2007,11:42:07,11.07.2007,11:42:07,,,
800,000010001873,ZJ,##########,RJ,1,JPRE01,04.07.2007,,00.00.0000,12:59:20,04.07.2007,,04.07.2007,13:00:23,05.07.2007,13:00:23,,,
800,000010001874,ZJ,#############,RJ,3,JPRE01,04.07.2007,,00.00.0000,13:01:28,04.07.2007,,04.07.2007,13:03:05,11.07.2007,13:03:05,,,
800,000010001875,P2,test,PM,,D037556,05.07.2007,,00.00.0000,23:30:11,05.07.2007,,05.07.2007,23:30:11,00.00.0000,00:00:00,,,
800,000010001877,P2,correct pump damage,PM,,D037556,03.08.2007,,00.00.0000,09:27:07,03.08.2007,,03.08.2007,09:27:07,00.00.0000,00:00:00,,,
800,000010001887,P2,test ak 01,PM,,D037556,14.09.2007,D037556,14.09.2007,15:03:13,14.09.2007,,14.09.2007,15:03:13,00.00.0000,00:00:00,,000000816920,
800,000010001888,P2,test ak 02 noti,PM,1,D037556,14.09.2007,D037556,14.09.2007,16:33:07,14.09.2007,D037556,14.09.2007,16:33:07,15.09.2007,16:33:07,,000000816921,
800,000010001897,P2,test pl 01,PM,,D037556,18.09.2007,D037556,18.09.2007,16:51:31,18.09.2007,,18.09.2007,16:51:31,00.00.0000,00:00:00,,000000816943,
800,000010001898,P2,test pl 02,PM,1,D037556,18.09.2007,D037556,18.09.2007,16:54:19,18.09.2007,D037556,18.09.2007,16:54:19,19.09.2007,16:54:19,,000000816944,
800,000010001899,P2,test pl 03,PM,,D037556,18.09.2007,D037556,18.09.2007,16:58:41,18.09.2007,,18.09.2007,16:58:41,00.00.0000,00:00:00,,000000816945,
800,000010001900,M1,test ak 01,PM,1,D037556,19.09.2007,,00.00.0000,16:04:14,19.09.2007,D037556,19.09.2007,16:04:14,20.09.2007,16:04:14,,,
800,000010001901,P2,test ak 02,PM,1,D037556,19.09.2007,D037556,19.09.2007,16:34:56,19.09.2007,D037556,19.09.2007,16:34:56,20.09.2007,16:34:56,,000000816946,
800,000010001902,P2,test ak 01,PM,1,D037556,20.09.2007,D037556,20.09.2007,17:31:11,20.09.2007,D037556,20.09.2007,17:31:11,21.09.2007,17:31:11,,000000816947,
800,000010001903,P2,test,PM,1,D037556,21.09.2007,D037556,21.09.2007,11:30:32,21.09.2007,D037556,21.09.2007,11:30:32,22.09.2007,11:30:32,,000000816948,
800,000010001917,P2,test tt,PM,,D037556,18.12.2007,D037556,18.12.2007,19:13:17,18.12.2007,,18.12.2007,19:13:17,00.00.0000,00:00:00,,000000817080,
800,000010001927,M3,CNC-1000: Inspection / Maintenance,PM,,RICHTERJU,20.03.2008,RICHTERJU,20.03.2008,11:00:31,20.03.2008,,25.05.2008,00:00:00,04.06.2008,24:00:00,,000000817243,
800,000010001928,M2,Defective work spindle,PM,1,RICHTERJU,20.03.2008,RICHTERJU,20.03.2008,16:19:00,19.03.2008,JOHNSONB,19.03.2008,16:19:00,20.03.2008,16:19:00,,000000817244,
800,000010001947,M1,eam not.,PM,,ECSETUP,22.12.2009,ECSETUP,22.12.2009,09:10:17,22.12.2009,XEM,15.12.2009,00:00:00,22.12.2009,00:00:00,,,
800,000010001948,M1,Emission Exceedance,PM,,ECSETUP,24.12.2009,,00.00.0000,03:38:14,24.12.2009,xEM,17.12.2009,00:00:00,24.12.2009,00:00:00,,,
800,000010001957,OS,ventilation units needs to be maintained,PM,,C5133393,07.01.2010,I057775,07.01.2010,13:14:03,07.01.2010,C5133393,07.01.2010,13:14:03,00.00.0000,00:00:00,,000000818000,
800,000010001967,OS,needs to install noise reduction kit,PM,,C5133393,12.01.2010,,00.00.0000,05:18:53,12.01.2010,C5133393,12.01.2010,05:18:53,00.00.0000,00:00:00,,,
800,000010001977,M1,Critical Deviation: Limit Check faile...,PM,,ECSETUP,09.03.2011,,00.00.0000,20:53:52,09.03.2011,xEM,02.03.2011,00:00:00,09.03.2011,00:00:00,,,
800,000010001978,M1,Critical Deviation: Limit Check faile...,PM,,ECSETUP,09.03.2011,,00.00.0000,20:53:56,09.03.2011,xEM,02.03.2011,00:00:00,09.03.2011,00:00:00,,,
800,000010001979,M1,Critical Deviation: Limit Check faile...,PM,,ECSETUP,09.03.2011,,00.00.0000,20:54:23,09.03.2011,xEM,02.03.2011,00:00:00,09.03.2011,00:00:00,,,
800,000010001987,M1,Related to action created from Invest...,PM,,WF-BATCH,11.03.2011,I062104,11.03.2011,17:09:41,11.03.2011,I062104,11.03.2011,17:06:00,11.03.2011,17:06:00,,,
800,000010001997,M1,Ausreichende vorschriftsmässige Beleu...,PM,,WF-BATCH,17.03.2011,D054798,17.03.2011,16:05:47,17.03.2011,D054798,17.03.2011,16:01:00,24.03.2011,16:01:00,,,
800,000010002007,M1,Ventilation hood exhaust is not worki...,PM,,WF-BATCH,13.05.2011,MJORDAN,13.05.2011,15:24:59,13.05.2011,MJORDAN,13.05.2011,15:21:00,13.05.2011,15:21:00,,,
800,000010002017,M1,pump repair,PM,,I057775,24.05.2011,,00.00.0000,12:47:11,24.05.2011,,24.05.2011,12:47:11,00.00.0000,00:00:00,,,
800,000010002027,M2,Pump Leaking water,PM,,I036584,11.11.2011,,00.00.0000,09:38:29,11.11.2011,,11.11.2011,09:38:29,00.00.0000,00:00:00,,,
800,000010002037,M1,install new speed limit signs through...,PM,,ALE_MASTER,13.04.2012,,00.00.0000,18:00:45,13.04.2012,C5145614,13.04.2012,17:56:00,13.04.2012,17:56:00,,,
800,000010002047,M1,Quarterly Maintenance of Pump,PM,,I055469,02.05.2012,,00.00.0000,20:15:58,02.05.2012,I055469,11.07.2012,00:00:00,11.07.2012,00:00:00,,,
800,000010002048,M1,Quarterly Maintenance of Boiler,PM,,I055469,02.05.2012,,00.00.0000,20:19:06,02.05.2012,I055469,31.07.2012,00:00:00,31.07.2012,00:00:00,,,
800,000010002049,M1,Preventive Maintenance of Boiler,PM,3,I055469,04.05.2012,,00.00.0000,11:46:18,04.05.2012,I055469,01.06.2012,00:00:00,15.06.2012,00:00:00,,,
800,000010002050,M1,Preventive Maintenance of Pump,PM,3,I055469,04.05.2012,,00.00.0000,11:46:38,04.05.2012,I055469,01.06.2012,00:00:00,15.06.2012,00:00:00,,,
800,000010002057,HI,Hi-Rail Inspection,PM,,D046387,01.06.2012,D046387,04.06.2012,14:53:06,01.06.2012,,20.05.2011,14:53:06,22.05.2011,00:00:00,,,
800,000010002058,TO,Turnout Inspection,PM,,D046387,01.06.2012,D046387,04.06.2012,14:55:33,01.06.2012,,15.09.2011,14:55:33,09.12.2011,00:00:00,,,
800,000010002067,TO,Turnout Inspection,PM,,D046387,04.06.2012,,00.00.0000,11:37:02,04.06.2012,,12.03.2011,00:00:00,14.03.2011,00:00:00,,,
800,000010002068,HI,Hi-Rail Inspection,PM,,D046387,04.06.2012,,00.00.0000,11:44:34,04.06.2012,,25.02.2011,11:44:34,05.03.2011,00:00:00,,,
800,000010002069,HI,Hi-Rail Inspection,PM,,D046387,04.06.2012,,00.00.0000,13:33:57,04.06.2012,,16.02.2011,13:33:57,26.02.2011,00:00:00,,,
800,000010002070,M1,Notification created by Vishal Sonawa...,PM,,ALEREMOTE,04.06.2012,,00.00.0000,14:57:04,04.06.2012,I036584,04.06.2012,14:55:00,05.06.2012,00:00:00,,,
800,000010002071,M2,Notification created by Vishal Sonawa...,PM,,ALEREMOTE,04.06.2012,,00.00.0000,15:15:41,04.06.2012,I036584,04.06.2012,15:15:00,05.06.2012,00:00:00,,,
800,000010002072,WI,Walking Inspection,PM,,D046387,04.06.2012,D046387,04.06.2012,15:22:23,04.06.2012,,18.04.2011,15:22:23,20.04.2011,00:00:00,,,
800,000010002073,WI,Walking Inspection,PM,,D046387,04.06.2012,D046387,05.06.2012,15:45:43,04.06.2012,,05.10.2011,15:45:43,10.10.2011,00:00:00,,,
800,000010002074,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,D046387,05.06.2012,10:35:11,05.06.2012,,08.03.2011,10:35:11,18.03.2011,00:00:00,,,
800,000010002075,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,,00.00.0000,10:44:39,05.06.2012,,25.05.2012,10:44:39,04.06.2012,00:00:00,,,
800,000010002076,WI,Walking Inspection,PM,,D046387,05.06.2012,,00.00.0000,10:48:29,05.06.2012,,06.11.2011,10:48:29,16.11.2011,00:00:00,,,
800,000010002077,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,D046387,05.06.2012,10:55:37,05.06.2012,,17.10.2011,10:55:37,27.10.2011,00:00:00,,,
800,000010002078,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,,00.00.0000,11:02:56,05.06.2012,,15.02.2012,11:02:56,25.02.2012,00:00:00,,,
800,000010002079,TI,Track Inspection,PM,,D046387,05.06.2012,,00.00.0000,11:10:11,05.06.2012,,11.04.2011,11:10:11,21.04.2011,00:00:00,,,
800,000010002080,WI,Walking Inspection,PM,,D046387,05.06.2012,,00.00.0000,11:16:32,05.06.2012,,17.03.2011,11:16:32,27.03.2011,00:00:00,,,
800,000010002081,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,,00.00.0000,11:19:43,05.06.2012,,02.11.2011,11:19:43,12.11.2011,00:00:00,,,
800,000010002082,HI,Hi-Rail Inspection,PM,,D046387,05.06.2012,,00.00.0000,11:24:30,05.06.2012,,17.01.2012,11:24:30,27.01.2012,00:00:00,,,
800,000010002083,GC,Geometry Car Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:13:16,05.06.2012,,27.12.2011,12:13:16,06.01.2012,00:00:00,,,
800,000010002084,WI,Walking Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:16:41,05.06.2012,,22.09.2011,12:16:41,02.10.2011,00:00:00,,,
800,000010002085,WI,Hi-Rail Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:19:27,05.06.2012,,03.10.2011,12:19:27,13.10.2011,00:00:00,,,
800,000010002086,RX,Roadcross Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:22:44,05.06.2012,,16.07.2011,12:22:44,26.07.2011,00:00:00,,,
800,000010002087,RX,Roadcross Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:29:19,05.06.2012,,13.04.2012,12:29:19,23.04.2012,00:00:00,,,
800,000010002088,RX,Roadcross Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:31:50,05.06.2012,,09.10.2011,12:31:50,19.10.2011,00:00:00,,,
800,000010002089,WI,Walking Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:34:04,05.06.2012,,22.02.2011,12:34:04,04.03.2011,00:00:00,,,
800,000010002090,TO,Turnout Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:36:14,05.06.2012,,24.04.2012,12:36:14,04.05.2012,00:00:00,,,
800,000010002091,WI,Walking Inspection,PM,,D046387,05.06.2012,,00.00.0000,12:38:49,05.06.2012,,05.10.2011,12:38:49,15.10.2011,00:00:00,,,
800,000010002097,HI,,PM,3,C5164467,15.06.2012,C5164467,15.06.2012,12:18:24,15.06.2012,C5164467,15.06.2012,12:19:42,29.06.2012,12:19:42,,,
800,000010002107,M1,test moc,PM,,I804440,07.09.2012,I804440,07.09.2012,19:29:22,07.09.2012,,07.09.2012,19:29:22,00.00.0000,00:00:00,,000000819821,
800,000010002117,M1,Notification created by Mary Kilgo du...,PM,,ALEREMOTE,15.09.2012,,00.00.0000,00:43:22,15.09.2012,I822881,15.09.2012,00:39:00,22.09.2012,00:43:10,,,
800,000010002127,M1,Notification created by Mary Kilgo du...,PM,,ALEREMOTE,19.09.2012,MJORDAN,28.09.2012,22:13:55,19.09.2012,I822881,19.09.2012,22:11:00,26.09.2012,22:13:48,,000000819863,
800,000010002137,M1,Notification created by Michael Jorda...,PM,,ALEREMOTE,28.09.2012,MJORDAN,28.09.2012,12:09:23,28.09.2012,MJORDAN,28.09.2012,12:04:00,05.10.2012,12:09:21,,000000819862,
800,000010002147,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:31:16,29.07.2012,,03.08.2012,16:31:16,13.08.2012,00:00:00,,,
800,000010002148,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:31:49,09.08.2012,,14.08.2012,16:31:49,24.08.2012,00:00:00,,,
800,000010002149,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:31:53,01.08.2012,,06.08.2012,16:31:53,16.08.2012,00:00:00,,,
800,000010002150,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:31:59,25.07.2012,,30.07.2012,16:31:59,09.08.2012,00:00:00,,,
800,000010002151,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:02,20.07.2012,,25.07.2012,16:32:02,04.08.2012,00:00:00,,,
800,000010002152,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:04,03.08.2012,,08.08.2012,16:32:04,18.08.2012,00:00:00,,,
800,000010002153,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:07,31.07.2012,,05.08.2012,16:32:07,15.08.2012,00:00:00,,,
800,000010002154,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:09,08.08.2012,,13.08.2012,16:32:09,23.08.2012,00:00:00,,,
800,000010002155,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:11,29.07.2012,,03.08.2012,16:32:11,13.08.2012,00:00:00,,,
800,000010002156,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:13,27.07.2012,,01.08.2012,16:32:13,11.08.2012,00:00:00,,,
800,000010002157,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:16,07.08.2012,,12.08.2012,16:32:16,22.08.2012,00:00:00,,,
800,000010002158,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:18,25.07.2012,,30.07.2012,16:32:18,09.08.2012,00:00:00,,,
800,000010002159,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:21,31.07.2012,,05.08.2012,16:32:21,15.08.2012,00:00:00,,,
800,000010002160,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:23,23.07.2012,,28.07.2012,16:32:23,07.08.2012,00:00:00,,,
800,000010002161,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:25,27.07.2012,,01.08.2012,16:32:25,11.08.2012,00:00:00,,,
800,000010002162,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:26,29.07.2012,,03.08.2012,16:32:26,13.08.2012,00:00:00,,,
800,000010002163,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:29,07.08.2012,,12.08.2012,16:32:29,22.08.2012,00:00:00,,,
800,000010002164,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:31,23.07.2012,,28.07.2012,16:32:31,07.08.2012,00:00:00,,,
800,000010002165,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:33,06.08.2012,,11.08.2012,16:32:33,21.08.2012,00:00:00,,,
800,000010002166,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:32:34,31.07.2012,,05.08.2012,16:32:34,15.08.2012,00:00:00,,,
800,000010002167,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:35:58,31.07.2012,,05.08.2012,16:35:58,15.08.2012,00:00:00,,,
800,000010002168,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:00,24.07.2012,,29.07.2012,16:36:00,08.08.2012,00:00:00,,,
800,000010002169,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:02,26.07.2012,,31.07.2012,16:36:02,10.08.2012,00:00:00,,,
800,000010002170,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:05,26.07.2012,,31.07.2012,16:36:05,10.08.2012,00:00:00,,,
800,000010002171,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:07,03.08.2012,,08.08.2012,16:36:07,18.08.2012,00:00:00,,,
800,000010002172,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:10,29.07.2012,,03.08.2012,16:36:10,13.08.2012,00:00:00,,,
800,000010002173,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:12,26.07.2012,,31.07.2012,16:36:12,10.08.2012,00:00:00,,,
800,000010002174,GC,Geometry Car Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:14,03.08.2012,,08.08.2012,16:36:14,18.08.2012,00:00:00,,,
800,000010002175,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:16,24.07.2012,,29.07.2012,16:36:16,08.08.2012,00:00:00,,,
800,000010002176,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:17,27.07.2012,,01.08.2012,16:36:17,11.08.2012,00:00:00,,,
800,000010002177,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:19,20.07.2012,,25.07.2012,16:36:19,04.08.2012,00:00:00,,,
800,000010002178,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:21,20.07.2012,,25.07.2012,16:36:21,04.08.2012,00:00:00,,,
800,000010002179,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:23,21.07.2012,,26.07.2012,16:36:23,05.08.2012,00:00:00,,,
800,000010002180,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:24,09.08.2012,,14.08.2012,16:36:24,24.08.2012,00:00:00,,,
800,000010002181,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:26,27.07.2012,,01.08.2012,16:36:26,11.08.2012,00:00:00,,,
800,000010002182,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:28,22.07.2012,,27.07.2012,16:36:28,06.08.2012,00:00:00,,,
800,000010002183,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:29,21.07.2012,,26.07.2012,16:36:29,05.08.2012,00:00:00,,,
800,000010002184,TI,Track Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:31,23.07.2012,,28.07.2012,16:36:31,07.08.2012,00:00:00,,,
800,000010002185,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:32,30.07.2012,,04.08.2012,16:36:32,14.08.2012,00:00:00,,,
800,000010002186,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:36:34,06.08.2012,,11.08.2012,16:36:34,21.08.2012,00:00:00,,,
800,000010002187,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:12,24.07.2012,,29.07.2012,16:38:12,08.08.2012,00:00:00,,,
800,000010002188,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:21,09.08.2012,,14.08.2012,16:38:21,24.08.2012,00:00:00,,,
800,000010002189,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:24,09.08.2012,,14.08.2012,16:38:24,24.08.2012,00:00:00,,,
800,000010002190,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:27,06.08.2012,,11.08.2012,16:38:27,21.08.2012,00:00:00,,,
800,000010002191,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:29,21.07.2012,,26.07.2012,16:38:29,05.08.2012,00:00:00,,,
800,000010002192,RX,Roadcross Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:31,24.07.2012,,29.07.2012,16:38:31,08.08.2012,00:00:00,,,
800,000010002193,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:33,05.08.2012,,10.08.2012,16:38:33,20.08.2012,00:00:00,,,
800,000010002194,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:35,07.08.2012,,12.08.2012,16:38:35,22.08.2012,00:00:00,,,
800,000010002195,WI,Walking Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:37,02.08.2012,,07.08.2012,16:38:37,17.08.2012,00:00:00,,,
800,000010002196,HI,Hi-Rail Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:39,25.07.2012,,30.07.2012,16:38:39,09.08.2012,00:00:00,,,
800,000010002197,TO,Turnout Inspection,PM,,D046387,23.10.2012,,00.00.0000,16:38:40,03.08.2012,,08.08.2012,16:38:40,18.08.2012,00:00:00,,,
